Reservation_id,Age,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_nights,Lead_Days,Revenue,Expected_checkin_year,Expected_checkin_month,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Educational_Level_Grad,Educational_Level_High-School,Educational_Level_Mid-School,Income_50K -- 100K,Income_<25K,Income_>100K,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online
52617415,41,3,3,0,0,0,1,1,1,40,126,1,188,126,2016,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
72986527,27,4,2,0,1,0,0,1,1,5,155,1,131,155,2016,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49441099,27,2,1,0,0,0,1,1,0,0,130,1,205,130,2016,6,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
55032623,43,2,1,0,0,0,1,2,0,0,119,1,184,119,2016,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
59720275,62,1,3,0,0,0,0,3,0,0,204,3,3,612,2016,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
55483243,66,1,1,0,0,0,1,2,1,5,170,1,140,170,2016,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
82613608,64,2,2,0,0,0,1,3,1,25,200,2,118,400,2016,6,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17406898,24,1,1,0,0,0,0,1,0,0,176,2,182,352,2016,6,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
13949898,52,3,1,0,1,0,1,1,1,5,182,1,181,182,2016,6,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
70853791,34,2,2,0,1,0,1,1,1,40,108,1,38,108,2016,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
70722413,68,2,3,0,0,0,0,1,0,0,168,2,8,336,2016,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
29280823,28,3,2,1,1,0,1,2,1,20,104,2,23,208,2016,6,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
24251524,38,5,2,1,0,0,1,3,0,0,184,1,160,184,2016,6,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10883808,20,1,3,0,0,0,1,2,1,10,157,4,55,628,2016,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
32965630,48,3,2,2,0,0,1,2,1,10,136,1,102,136,2016,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27795730,52,2,3,1,0,0,1,3,1,20,106,3,5,318,2016,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10949233,34,1,2,0,0,0,0,1,1,30,116,1,84,116,2016,6,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
87031637,37,3,2,0,0,0,1,1,1,10,231,1,96,231,2016,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
72360118,65,4,1,0,0,0,1,3,1,10,129,2,139,258,2016,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1908558,22,3,2,0,0,0,1,2,1,5,195,1,85,195,2016,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
41800794,70,5,1,1,0,0,1,1,0,0,175,2,127,350,2016,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16652481,50,2,2,0,1,0,1,1,1,25,208,2,75,416,2016,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
93721865,47,3,2,1,1,1,1,2,1,25,174,3,215,522,2016,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
14008106,29,2,1,0,1,0,1,1,0,0,102,2,12,204,2016,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
65439769,68,2,3,0,0,0,0,2,1,10,157,2,148,314,2016,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
95088050,32,5,2,0,0,0,1,3,1,5,101,2,126,202,2016,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
21929274,68,5,2,0,0,0,1,2,1,5,204,3,15,612,2016,6,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
62988127,27,2,2,0,0,0,1,2,1,10,158,1,136,158,2016,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
48315505,66,3,3,0,0,0,1,1,1,15,151,2,214,302,2016,6,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
11527170,41,2,2,1,1,0,1,2,1,10,154,1,32,154,2016,6,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44787445,53,1,1,0,0,0,1,1,1,10,157,4,75,628,2016,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
65913931,37,2,1,0,0,0,1,1,1,40,108,2,215,216,2016,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
748741,18,2,3,1,0,0,1,2,1,30,125,1,59,125,2016,6,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
46887663,35,2,3,1,0,0,1,3,0,0,129,2,129,258,2016,6,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
34534417,33,3,1,0,1,0,0,3,0,0,223,1,165,223,2016,6,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
96301790,50,5,2,0,1,0,0,2,1,25,191,2,210,382,2016,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
19319723,50,1,1,1,1,0,1,3,1,15,200,2,12,400,2016,6,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
54536200,55,1,3,0,0,0,1,2,1,10,243,3,73,729,2016,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
42063214,19,5,1,0,0,0,1,1,1,15,146,2,205,292,2016,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
70206771,24,4,1,0,0,0,0,3,1,40,122,1,26,122,2016,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
72449967,68,1,1,0,1,1,1,2,1,10,138,2,90,276,2016,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
40698312,60,1,3,0,1,0,1,1,1,5,218,1,16,218,2016,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
60359664,21,1,2,1,1,1,1,1,1,10,246,1,153,246,2016,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3135704,43,4,1,0,0,0,1,2,1,10,162,1,41,162,2016,6,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
71389721,69,2,2,1,1,0,0,1,1,5,193,2,189,386,2016,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
95493253,24,2,1,0,1,0,1,1,0,0,106,2,185,212,2016,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
89105922,52,2,1,0,1,1,1,1,1,25,121,1,127,121,2016,6,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
47865947,27,5,2,0,1,0,1,1,1,20,163,2,77,326,2016,6,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
94166577,22,3,1,1,0,0,0,1,1,25,244,1,188,244,2016,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51944496,26,1,2,1,0,0,1,1,1,20,244,3,144,732,2016,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
89128893,66,3,2,0,0,0,1,1,0,0,180,2,156,360,2016,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
43283764,41,1,1,1,0,0,0,2,1,25,179,1,156,179,2016,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
57926346,66,5,2,0,1,0,1,1,0,0,103,2,97,206,2016,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
16363769,38,1,2,0,0,0,1,1,1,40,102,3,0,306,2016,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
53499638,44,2,1,0,1,0,1,1,0,0,127,2,199,254,2016,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
54296284,33,3,2,0,0,0,1,1,1,20,149,1,178,149,2016,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
11734070,41,2,3,0,0,0,1,1,1,5,130,1,58,130,2016,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
45156814,53,3,1,0,0,0,1,2,0,0,238,2,38,476,2016,6,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
60075167,45,3,1,0,0,0,0,1,0,0,156,1,42,156,2016,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
85847951,67,5,1,0,0,0,0,1,1,5,176,3,106,528,2016,6,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
23620662,62,3,2,0,0,0,0,1,0,0,181,1,107,181,2016,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
26482209,45,4,3,0,1,0,1,3,1,5,225,1,32,225,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15859763,27,1,3,2,0,0,1,1,1,40,236,4,148,944,2016,6,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
94867435,61,3,3,1,0,0,1,1,1,5,248,1,157,248,2016,6,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
45670286,38,3,1,0,0,0,1,1,1,5,139,2,63,278,2016,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36875653,69,2,2,0,1,0,1,1,1,10,163,3,44,489,2016,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6028370,22,2,2,2,0,0,1,2,1,5,115,1,107,115,2016,6,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
22503480,68,1,3,1,1,1,1,3,1,20,118,1,74,118,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
84266889,40,1,2,1,0,0,1,1,1,10,160,1,157,160,2016,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
73043341,69,2,2,1,1,0,0,1,1,20,122,1,76,122,2016,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
84628866,60,3,3,0,0,0,0,1,0,0,142,1,41,142,2016,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80206394,39,5,1,0,0,0,1,2,1,15,185,2,51,370,2016,6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
76520097,19,4,2,1,0,0,1,1,1,40,138,3,142,414,2016,6,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
90578253,41,2,3,1,0,0,1,1,0,0,105,2,53,210,2016,6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
40346798,55,2,3,0,0,0,1,1,1,5,152,1,202,152,2016,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
68617227,61,1,1,0,0,0,0,1,1,10,148,3,190,444,2016,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
64689661,62,2,2,0,0,0,0,1,1,5,144,2,53,288,2016,6,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
89482449,20,1,3,0,1,1,1,2,1,10,174,2,218,348,2016,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
49359566,51,2,2,0,0,0,1,2,1,5,121,1,54,121,2016,6,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
75138876,43,1,1,0,1,1,1,1,0,0,217,1,144,217,2016,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1
26468854,55,3,2,0,0,0,1,1,1,25,156,2,25,312,2016,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
35863243,35,1,3,0,0,0,1,1,1,10,235,2,157,470,2016,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
60518127,55,4,1,0,0,0,1,1,0,0,120,1,169,120,2016,6,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
34191128,50,4,2,1,1,0,1,2,0,0,229,3,175,687,2016,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
93494863,42,2,3,0,0,0,1,1,0,0,110,1,17,110,2016,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
91601992,41,2,1,1,0,0,1,1,1,20,126,2,32,252,2016,6,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
77060151,59,2,2,0,0,0,1,1,1,10,222,1,172,222,2016,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
37912064,50,3,3,0,0,0,1,1,1,25,175,1,216,175,2016,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
21360368,31,1,1,0,0,0,1,2,0,0,175,2,4,350,2016,8,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
9478381,58,1,3,0,0,0,1,1,1,20,160,1,121,160,2016,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
13729887,25,3,3,0,0,0,1,2,0,0,142,1,176,142,2016,11,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
36266939,43,2,1,0,0,0,0,2,1,10,230,4,119,920,2016,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
79405767,45,1,2,0,0,0,1,3,1,5,189,1,191,189,2016,12,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
41192187,63,2,2,0,0,0,1,1,0,0,196,3,59,588,2016,12,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
62404107,29,4,3,1,0,0,1,3,1,25,150,2,104,300,2016,12,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
86588962,49,2,1,0,0,0,0,1,0,0,119,2,70,238,2017,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
57707263,65,2,2,0,0,0,1,1,1,25,175,1,216,175,2017,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
49546779,22,5,2,1,0,0,1,1,1,10,147,1,159,147,2017,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
79515182,68,3,2,0,0,0,1,2,1,20,173,1,81,173,2017,5,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
34381935,60,2,1,1,1,0,1,1,1,25,106,2,101,212,2017,7,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
76292833,25,2,1,1,1,0,0,1,1,40,240,1,57,240,2017,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
89514739,27,2,2,0,0,0,1,2,1,25,231,4,214,924,2016,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10103008,59,2,1,0,1,1,1,3,1,5,195,4,92,780,2016,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
30348351,29,1,2,1,0,0,1,1,1,20,233,1,69,233,2016,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
57858672,44,4,2,0,0,0,1,3,1,20,191,1,219,191,2016,6,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
31722699,52,3,2,0,0,0,1,2,1,10,234,4,147,936,2016,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
19985451,33,2,3,0,1,0,0,1,1,10,218,2,192,436,2016,6,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
52662081,65,2,1,0,0,0,0,1,1,10,209,1,97,209,2016,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
10346060,29,5,2,1,1,0,0,2,1,25,236,2,113,472,2016,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
75816423,19,1,1,0,0,0,1,2,1,10,211,2,123,422,2016,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
80861842,53,2,1,0,0,0,0,1,1,25,243,1,16,243,2016,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22449976,35,3,1,2,1,0,1,1,0,0,213,2,130,426,2017,6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6503006,50,5,2,1,0,0,0,3,1,10,145,3,78,435,2016,6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
34394072,46,2,2,0,1,0,0,1,0,0,237,1,161,237,2016,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
55081787,65,5,2,0,0,0,0,1,1,20,207,1,188,207,2016,6,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
81972060,26,1,2,1,0,0,1,1,1,15,157,2,28,314,2016,6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
92262788,38,3,3,1,0,0,0,1,1,5,194,1,216,194,2016,6,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
14460561,33,2,2,1,0,0,1,2,1,5,130,2,88,260,2016,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
69960123,57,2,1,0,1,0,1,2,1,10,201,1,172,201,2016,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
88365641,32,3,1,0,0,0,1,1,1,30,173,2,198,346,2016,6,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
88263326,49,2,2,0,1,0,1,1,1,15,241,3,171,723,2016,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
94978147,49,2,2,0,0,0,1,2,1,5,163,1,52,163,2016,6,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
86128654,29,1,1,1,0,0,0,2,1,5,199,1,34,199,2016,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
55004220,35,2,1,1,1,0,0,1,1,20,199,2,17,398,2016,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
67318554,39,2,1,0,1,0,1,1,0,0,120,1,106,120,2016,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
85655109,24,5,1,0,0,0,0,2,0,0,210,1,62,210,2016,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
96842436,58,2,3,0,0,0,1,1,1,25,205,1,14,205,2016,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
68236593,52,2,2,1,0,0,1,1,1,20,224,3,70,672,2016,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
32926949,33,2,2,0,0,0,1,1,0,0,210,4,170,840,2016,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
12059769,49,1,1,0,1,0,0,1,0,0,108,2,29,216,2016,6,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
19695034,59,4,3,1,0,0,0,1,0,0,202,1,90,202,2016,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
17870713,56,2,1,0,1,0,0,2,0,0,224,3,171,672,2016,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
42087859,23,1,3,0,1,0,1,2,1,20,126,3,51,378,2016,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
47173260,57,2,1,0,0,0,0,1,1,10,110,1,95,110,2016,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7413768,68,1,2,1,1,0,0,2,1,20,140,1,221,140,2016,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
93662898,45,1,2,2,1,0,1,1,0,0,236,1,171,236,2016,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
67819703,29,3,1,1,0,0,1,1,1,10,163,2,194,326,2016,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
38839419,19,2,2,1,0,0,1,2,0,0,131,3,11,393,2016,6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
3502048,32,2,2,0,0,0,1,2,1,20,190,4,57,760,2016,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53993342,42,2,2,2,0,0,1,2,0,0,100,1,87,100,2016,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
78382079,30,5,1,0,0,0,1,1,1,25,215,1,7,215,2016,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
41248038,26,1,1,0,0,0,0,1,0,0,144,3,73,432,2016,6,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7401538,18,2,2,0,0,0,1,1,1,10,186,4,33,744,2016,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18828048,44,3,1,0,0,0,1,3,1,5,168,1,135,168,2016,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
11484568,57,1,1,2,1,0,0,1,0,0,199,2,4,398,2016,6,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
6370722,19,2,1,0,0,0,0,1,1,10,177,3,81,531,2016,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8600613,28,2,3,1,0,0,0,1,1,25,186,4,12,744,2016,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
40047167,41,3,1,0,0,0,1,1,1,5,158,3,95,474,2016,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
25177530,68,2,3,0,0,0,1,2,1,20,248,1,104,248,2016,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
48056920,60,4,2,1,0,0,0,1,1,30,216,1,176,216,2016,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
71297169,38,2,2,0,0,0,1,1,1,5,180,3,165,540,2016,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
13029899,25,1,2,0,0,0,1,1,1,20,193,1,62,193,2016,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5144845,24,2,2,2,0,0,1,1,1,20,129,1,148,129,2016,6,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
10423452,44,3,2,0,0,0,1,2,1,5,243,1,51,243,2016,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
80192517,25,1,2,0,0,0,0,1,0,0,110,1,33,110,2016,6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
63121673,70,2,1,0,1,0,1,2,1,20,168,2,195,336,2016,6,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
5480376,51,2,1,1,0,0,1,1,1,5,129,1,51,129,2016,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
60195697,68,2,3,0,0,0,1,1,1,10,242,2,124,484,2016,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29382720,49,2,3,0,0,0,1,3,1,5,123,4,107,492,2016,6,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
79980248,36,2,2,0,0,0,1,3,1,5,235,1,56,235,2016,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
79595046,52,2,3,0,0,0,1,1,1,15,119,1,132,119,2016,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
18554849,36,1,1,0,1,0,0,1,1,25,150,2,31,300,2016,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
98631021,46,1,1,0,0,0,1,2,1,10,221,3,26,663,2016,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29651993,66,2,1,0,0,0,1,1,1,5,117,1,172,117,2016,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
20591903,30,2,2,0,1,0,1,1,0,0,229,3,122,687,2016,6,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
46715472,29,2,1,0,1,0,0,1,1,30,108,3,63,324,2016,6,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
18798932,25,1,3,0,0,0,1,2,1,5,227,1,103,227,2016,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8704669,62,2,2,0,0,0,1,1,1,20,245,1,128,245,2016,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
48413516,37,4,2,0,0,0,0,1,1,25,154,1,141,154,2016,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
32530476,65,1,1,1,0,0,1,1,1,25,231,1,218,231,2016,6,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
17226438,46,2,1,1,0,0,1,1,1,15,125,1,21,125,2016,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
24367731,69,4,2,0,0,0,1,1,1,30,107,1,133,107,2016,6,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
47621934,66,5,2,0,0,0,1,1,1,10,182,2,63,364,2016,6,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
